shoulder,elbow,wrist,ThumbTip,Sequence
0.08770153932503928,0.20675408097545395,0.2517180962902623,0.2592320389149473,0.0
0.13809666904022813,0.13164425547663938,0.29279515023306574,0.25628499761007645,0.0
0.0969905150002078,0.12824133498993937,0.2664376099577527,0.2548891719944067,0.0
0.09683124495738166,0.07966781031256154,0.13343537761775023,0.10634020876413437,0.0
0.049102851241039566,0.13585197827046105,0.24977790134437217,0.17633845298177536,0.0
0.10982185574829645,0.24471321991257114,0.2074463786138574,0.13908634009127915,0.0
0.08101290020723616,0.050625685180475236,0.23148434072307975,0.13799275343294382,0.0
0.12242389472645845,0.12442009484008,0.1348851363197367,0.14768754179010288,0.0
0.06826448564226903,0.10651459993821968,0.16779451719292132,0.13403357788256026,0.0
0.02091052366619909,0.036640005458537656,0.1056503667765013,0.3077762986326286,0.0
0.13959527212624204,0.1444980622707827,0.2769025099200001,0.1592527550782325,0.0
0.048306210780782045,0.03910191811151037,0.16837161280928914,0.12490000000000023,0.0
0.14633919502310608,0.15495663909621035,0.12915881696576714,0.08366175948424122,0.0
0.16033281011689046,0.11419719786405001,0.09250405396522421,0.07300684899377298,0.0
0.061236345416778526,0.20452483956719147,0.04473253849268193,0.1846212338816994,0.0
0.12634888206865974,,,0.5189383489394466,0.0
0.10095028479401957,,,0.3528413241104271,0.0
0.014044571905166158,0.0973460322766201,0.1512911101155605,0.23739427120298778,0.0
0.13504428903143578,0.13364972876893,0.024999999999980673,0.24100622398602198,0.0
0.19512057810492117,0.1289946122906137,0.05989991652748907,0.19707168746423578,0.0
0.06330157975915036,0.19861017093794303,0.11985824961182592,0.28359435819493495,0.0
0.08227934127102965,0.22165064854403244,0.08420807562223886,0.17911518640249208,0.0
0.1573387746233767,0.14419778084280582,0.07622335600065651,0.04190763653560416,0.0
0.20815198773970123,0.3076601371643656,0.11421908772177945,0.31814337962623324,0.0
0.2028694161276736,0.18219278251344168,0.06051446108161814,0.21464622055838542,0.0
0.20645893054069853,0.08987352224103354,0.33849372224606505,0.3391564388302316,0.0
0.080968450645984,0.16999791175186665,0.04758150901347073,0.07280906536962901,0.0
0.23192662632823818,0.10657391800993743,0.09468896451013892,0.26318672078963223,0.0
0.07272166114713137,0.12714102406385583,0.2564995126701003,0.09025519375637049,0.0
0.08953105606435635,0.17277511394875086,0.05608921464952977,0.1440040277214538,0.0
0.09399468070059444,0.13134549859054379,0.2593954510009642,0.1461129699924068,0.0
0.032200776388170364,0.11152578177265945,0.2867926079940116,0.05565932087261966,0.0
0.09466916076525492,0.06566772418773831,0.24623565948091528,0.2083176420757474,0.0
0.13843370254387985,0.06592419889544616,0.09038805230781777,0.10895526604988504,0.0
0.05907622195098495,0.13567125708858563,0.06707458535093382,0.005799999999974599,0.0
0.10012492197250923,0.05457691819812491,0.3888778728598506,0.17980013904332726,0.0
0.16021001841334728,0.10065505451789518,0.143895795630027,0.041547081726653244,0.0
0.044263303085036634,0.08761849119908491,0.19575750304906478,0.07953118885067097,0.0
0.12609080061604805,0.05465747890270335,0.10049875621120799,0.028604894686044685,0.0
0.13327175244591044,0.09948085242897568,0.07120393247572777,0.24083322029985763,0.0
0.12355160864999402,0.3631892619558076,0.11860860002546177,0.04443253312605283,0.0
0.18770306337410134,0.09535098321465167,0.04609772228653473,0.179802780846126,0.0
0.13038408645233512,0.09233634170790717,0.23707593720156747,0.03585373062878856,0.0
0.08852592840523625,0.08833917590740567,0.07454528824814718,0.14943011744624946,0.0
0.11076840704820379,0.08312165782755504,0.21215324649884232,0.11067651060636952,0.0
0.06668440597316827,0.030280191544981308,0.09178779875345337,0.09493766375891204,0.0
0.13948050042924195,0.09720596689504636,0.0686221538571942,0.1227040749119585,0.0
0.07025354083597714,0.05089164960971169,0.049315312023812084,0.193858092428459,0.0
0.12304812066827672,0.05335953523036034,0.07981227975694186,0.02243680012837437,0.0
0.07677239087067877,0.18172025203592537,0.23317375495539278,0.015811388300840997,0.0
0.11846944753822615,0.07466759672040073,0.12077665337304928,0.163609779658798,0.0
0.06347440429025304,0.09111668343392802,0.0568858506133004,0.11462203104116889,0.0
0.016476953601922934,0.06389240956482235,0.13147623359375793,0.10190314028526629,0.0
0.13409627138728872,0.026878243990278113,0.10498095065298442,0.09024987534617608,0.0
0.055758407437784915,0.12487529779745912,0.12333288288207088,0.08902246907382669,0.0
0.09712491956236764,0.07488818331349033,0.18548045719159204,0.12090095119560061,0.0
0.051932744968888604,0.07858377695173241,0.07170774016795609,0.03441453181433766,0.0
0.17188531059978623,0.08138236909795026,0.16639110553149594,0.03594940889639029,0.0
0.08977889507005733,0.06408556779804726,0.06946941773183148,0.13470371190134148,0.0
0.1083734746143716,0.09887042024796541,0.08386894538504812,0.08609970963946932,0.0
0.05997499478952622,0.023753947040421962,0.0806783738061059,0.023492339176847284,0.0
0.06564327840686715,0.06451387447673002,0.0494064773081345,0.1509999999999998,0.0
0.09745896572404475,0.03636151812013042,0.09588013350012438,0.0857319077123582,0.0
0.06579065283151282,0.051708896719988746,0.08932524839036113,0.021072256642332064,0.0
0.011419719786317102,0.012517587627009961,0.08057915363169375,0.033049054449413424,0.0
0.09921169285919185,0.1021624197050807,0.04229657196510014,0.008558621384310579,0.0
0.02149906974730957,0.03689512162869131,0.08618004409375743,0.13895758345624604,0.0
0.07416070388014608,0.0925991900612586,0.033196385345370526,0.09930704909522249,0.0
0.08671845247694253,0.12608980926308808,0.12130127781684845,0.14507942652216502,0.0
0.09009439494223741,0.07294518489934965,0.051613951602257714,0.04633152274639565,0.0
0.0674673254249909,0.0738393526515587,0.11573245007342885,0.0827744525804923,0.0
0.13435494036323634,0.07062159726315306,0.17827506836347926,0.12552390210631548,0.0
0.017096490868054863,0.058266971776461736,0.08718371407551685,0.07972509015360499,0.0
0.19294040530701256,0.049591934828201775,0.10458967444257485,0.06598969616538537,0.0
0.30582223594764085,0.07422593886239692,0.10896788517724233,0.0031240998703672075,0.0
0.17934628515808101,0.037419780865228236,0.07035623639736462,0.0052924474489626,0.0
0.10861473196576339,0.13188798277323824,0.04216633728461954,0.14610342227340273,0.0
0.07038920371756295,0.10029576262235815,0.07088018058667982,0.10278832618540001,0.0
0.22648772593674876,0.08441540143829493,0.053160135440036796,0.19473440887526847,0.0
0.12807611018457307,0.06586266013458077,0.09174965939992863,0.0768775649978545,0.0
0.04405632758183511,0.03271712090022787,0.09833107342029074,0.008100000000002439,0.0
0.07714201190014557,0.029892473969238838,0.11553787257866382,0.07237927880270983,0.0
0.033079449813983156,0.11455919867041542,0.02974894956128195,0.012218428704215719,0.0
0.08017911199305501,0.04877253325389363,0.16667633305303317,0.03351492204973886,0.0
0.04678675026110139,0.19685893426512407,0.30094185484906905,0.07801128123547102,0.0
0.044432983244444696,0.029983995731021073,0.1279687461843647,0.11914797522408485,0.0
0.05023902865300186,0.0607779565302689,0.03837968212484242,0.18314718125049617,0.0
0.05608921464956239,,,0.02378570999570436,0.0
0.034554883880480516,,,0.07765796803934524,0.0
