Frame,Sub Frame,Tasch:shoulder:X (mm),Tasch:shoulder:Y (mm),Tasch:shoulder:Z (mm),Tasch:shoulderElbowSupport:X (mm),Tasch:shoulderElbowSupport:Y (mm),Tasch:shoulderElbowSupport:Z (mm),Tasch:elbow:X (mm),Tasch:elbow:Y (mm),Tasch:elbow:Z (mm),Tasch:wrist:X (mm),Tasch:wrist:Y (mm),Tasch:wrist:Z (mm),Tasch:elbowWrist:X (mm),Tasch:elbowWrist:Y (mm),Tasch:elbowWrist:Z (mm),Tasch:outerKnuckle:X (mm),Tasch:outerKnuckle:Y (mm),Tasch:outerKnuckle:Z (mm),Tasch:thumbKnuckle:X (mm),Tasch:thumbKnuckle:Y (mm),Tasch:thumbKnuckle:Z (mm),Tasch:thumbTip:X (mm),Tasch:thumbTip:Y (mm),Tasch:thumbTip:Z (mm)
10390.0,0.0,313.395,-67.2443,570.032,346.033,-14.4332,402.483,388.116,35.5244,263.181,404.122,214.553,113.425,397.171,149.773,170.65375,452.54,245.20633333333333,83.52484,345.881,280.37,76.7328,347.726,332.859,54.1661
10391.0,0.0,313.431,-67.2936,570.256,346.485,-14.5766,402.842,389.728,35.6989,264.344,409.608,214.157,114.586,401.362,149.417,172.121,458.572,244.0,84.94915999999999,352.551,280.376,76.01205,355.225,332.845,53.9541
10392.0,0.0,313.566,-67.2454,570.368,347.186,-14.4268,403.11,391.72,35.5676,265.533,414.618,213.857,115.7855,405.467,149.44,172.98250000000002,464.372,242.79366666666667,86.37348,358.391,280.377,75.2913,362.842,333.07,53.6155
10393.0,0.0,313.736,-67.2555,570.576,348.495,-13.8492,403.818,394.035,35.8253,266.722,419.466,213.318,116.985,408.866,149.385,173.844,470.035,241.58733333333333,87.7978,364.674,280.642,75.8413,370.289,333.078,53.3627
10394.0,0.0,313.862,-67.1509,570.775,349.613,-13.4669,404.874,395.981,36.3634,268.183,424.495,213.21,118.2465,412.931,148.992,175.22133333333332,475.499,240.381,89.0693,371.214,281.211,76.5744,377.398,332.793,52.5879
10395.0,0.0,314.068,-67.0833,571.005,350.399,-13.1321,405.612,398.22,36.4356,269.644,429.482,212.844,119.508,416.802,148.947,176.59866666666667,481.122,239.18866666666668,90.6252,377.488,281.475,77.0147,384.097,332.407,51.8131
10396.0,0.0,314.249,-66.894,571.211,351.184,-12.8402,406.247,400.05,36.6011,270.922,434.188,212.453,120.538,419.988,148.651,177.976,486.681,237.99633333333333,92.1811,383.156,281.64,77.6664,390.531,332.099,50.2973
10397.0,0.0,314.406,-66.8072,571.413,352.362,-12.4861,407.214,402.094,36.6979,271.808,438.841,212.073,121.381,423.773,148.491,179.247,491.757,236.804,93.737,389.388,281.834,77.811,396.707,331.748,50.3625
10398.0,0.0,314.625,-66.679,571.6,353.2,-12.1818,407.781,404.251,36.6969,273.0516666666667,443.442,211.636,122.468,427.6,148.38,180.518,496.758,235.61166666666668,94.817,395.23,282.019,78.2512,402.915,331.618,51.3541
10399.0,0.0,314.832,-66.5847,571.765,353.638,-12.0016,407.862,406.057,37.0504,274.2953333333333,447.806,211.171,123.78666666666668,430.94,148.459,181.789,501.734,234.41933333333333,96.1493,401.543,282.455,79.7269,409.246,331.699,51.3754
10400.0,0.0,314.989,-66.413,571.883,354.783,-11.5878,408.201,408.313,37.156,275.539,452.306,210.975,125.10533333333332,434.316,148.162,183.14366666666663,506.524,233.227,97.4816,407.058,282.559,81.2026,415.363,331.711,52.5451
10401.0,0.0,315.155,-66.3136,572.045,356.148,-11.2081,408.952,409.856,37.4428,276.662,456.541,210.622,126.424,437.547,147.982,184.4983333333333,511.107,232.03466666666668,98.8139,411.622,282.427,81.4141,422.014,332.01,53.6647
10402.0,0.0,315.317,-66.1951,572.124,356.871,-11.41,409.419,412.085,37.5857,277.875,460.404,210.109,127.237,441.004,147.935,185.853,515.806,230.84233333333333,99.9577,416.243,281.831,80.8154,428.79,332.161,54.8603
10403.0,0.0,315.422,-66.1648,572.203,357.847,-11.2354,410.466,414.391,37.8326,279.189,464.547,209.958,128.324,444.122,147.854,187.017,520.21,229.65,101.05585,421.778,282.114,81.7097,434.819,331.808,55.2575
10404.0,0.0,315.62,-65.9953,572.35,358.895,-10.7713,410.934,416.3,38.0687,280.41,468.525,209.663,129.335,446.894,147.71,188.181,524.379,228.619,102.154,426.462,282.014,81.7304,439.992,331.49,55.2191
10405.0,0.0,315.82,-65.6968,572.479,359.822,-10.4597,411.526,418.254,38.2138,281.631,472.372,209.361,130.581,450.061,147.727,189.238,528.633,227.81,103.375,430.929,281.592,81.5216,445.341,331.063,55.5681
10406.0,0.0,316.098,-65.5277,572.775,360.628,-10.4611,412.416,419.899,38.2443,282.788,475.99,209.094,131.67899999999997,452.817,147.559,190.1795,532.306,226.895,104.596,435.692,281.691,82.0532,450.348,330.464,54.8208
10407.0,0.0,316.262,-65.2474,572.916,361.576,-10.4507,413.113,421.585,38.5016,283.502,479.43,209.042,132.777,455.509,147.485,191.121,536.148,226.045,105.377,439.546,281.53,82.0453,454.599,329.724,54.5547
10408.0,0.0,316.502,-65.021,573.018,362.674,-10.1943,413.464,423.4,38.4448,284.422,482.852,208.889,133.481,458.209,147.197,192.276,539.989,225.304,106.601,443.805,281.175,82.3818,459.634,329.072,54.2261
10409.0,0.0,316.636,-64.7747,573.088,363.743,-10.0016,413.98,425.053,38.309,285.196,486.276,208.803,134.76066666666665,461.116,147.003,193.431,543.62,224.459,107.289,448.25,281.252,82.5017,463.945,328.443,53.4041
10410.0,0.0,316.832,-64.6133,573.054,364.427,-9.96729,414.639,426.887,38.4604,286.239,489.467,208.61,136.04033333333334,463.462,146.844,194.586,547.206,224.047,107.871,451.815,280.86,83.3889,468.22,327.655,52.5265
10411.0,0.0,317.031,-64.3681,573.085,364.98,-10.0214,415.032,428.126,38.3989,286.837,492.806,208.628,137.32,465.947,146.899,195.5965,550.14,223.397,108.095,455.332,280.908,83.6962,471.939,326.804,52.4916
